"uuid","Objectnummer","Geïmporteerd vanuit VH (Project 1)","Export naar VH (Project 2)","Geëxporteerd naar VH (Project 2)","Serienaam VH (Project 2)","Naar krant-en-fotos.nl","thumbnail","t2_serie_name","t3_description","t3_entry_number","t3_log_page_id","t3_vh_entry_number","t3_catalog_card","t4_keyword","t4_correct"
"5b25f9b1-a6d1-c74a-ca8d-9e4db360aae7","NL-HlmNHA_1478_03118K00_28","1","1","1","random_11","","","Kleinbeeld 1965","V.S.V. - Vliegende Hollanders.","{29937}","","","{Voetbal}","{e341a269-94d7-9fcf-2d5a-6d03f4b66392,c3cd755d-34c8-d31c-072d-02b34142daba,f8c85b25-dcf2-b36d-56ce-c3258c3ec853,c4db0acb-a485-a644-581f-ef8e352c3236,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"5b34937f-be40-e366-3e90-053a63fe549e","NL-HlmNHA_1478_16216K00_28","1","1","1","random_15","1","","Kleinbeeld 1977","Pand gekraakt IJm.","{74132}","","","{Kraken}","{25fa0c76-63dd-58be-0265-8fcfa54db6e1,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,086db4c8-b874-7d48-1944-e81f0030d0d6,cfbf5531-d0fc-a346-8b1c-4121aca9a784,1f83148f-2618-e653-12bf-7395f3496f23}","{NULL,NULL,NULL,NULL,NULL}"
"5b3be3be-eeb0-935e-9b26-28be41c2ea3f","NL-HlmNHA_1478_24811K00_26","1","1","1","random_11","","","Kleinbeeld 1985","Panden waar Dirkson komt centrum Noordwijkerhout","{111529,111530}","","","{Gebouwen,""Huizen en huizenbouw""}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,c7d7de0a-1aad-64b8-4208-0d188cacef9d,9571146c-71de-7477-b892-3c6f0dba1d7e,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"5b42f448-4693-3f33-257c-9a67b4a885f5","NL-HlmNHA_1478_08988K02_02","1","1","1","random_8","1","","Kleinbeeld 1970","Onderscheiding BB'ers, IJmuiden","{47051}","","","{Onderscheidingen}","{12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,25fa0c76-63dd-58be-0265-8fcfa54db6e1,716595d3-8302-c8ce-3dd7-cc094a31a170,d818ce63-45c9-31a8-3ee5-7b24db86536d}","{NULL,NULL,NULL,NULL,NULL}"
"5b446d0b-7732-b4a9-5413-84079de3f98a","NL-HlmNHA_1478_03595K00_29","1","1","1","random_17","","","Kleinbeeld 1965","Hr Krouwel, Noordwijkerhout","{31781}","","","{Personen}","{6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,25fa0c76-63dd-58be-0265-8fcfa54db6e1,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"5b474e04-8c48-d04a-2058-e6054eb4ebd2","NL-HlmNHA_1478_25355K00_12","1","1","1","random_9","","","Kleinbeeld 1985","Coach Orlando Rebels Marge Rickert","{114753}","","","{Softbal}","{b489c7cd-763e-aee3-dc8b-1d569d3370cb,2fa16a49-b6ce-5bc4-1a2e-cb05b4242c95,efe13355-3612-9157-fe75-85d00b97e208,25fa0c76-63dd-58be-0265-8fcfa54db6e1,716595d3-8302-c8ce-3dd7-cc094a31a170}","{NULL,NULL,NULL,NULL,NULL}"
"5b606d90-6c98-b510-8d25-336a3e4c2230","NL-HlmNHA_1478_29637K00_34","1","1","1","random_15","","","Kleinbeeld 1988","Nieuw fietspad L. springerweg/pr. bernardlaan","{135771}","","","{""Fietsen, fietspaden, fietsers""}","{04c8f727-f4be-4673-47ef-c6cb161bb0b3,0199e8d2-824a-b19a-be6a-5ee3beb624b5,bdc7a6c2-432f-cb2c-de8f-275265effcdc,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"5b65acf9-1c31-9ab3-1c13-96d8b56f0499","NL-HlmNHA_1478_19092K01_17","1","1","1","random_12","","","Kleinbeeld 1980","Leeg busstation ( FNV staking)","{84953,84952}","","","{""Noord Zuid Hollandse Vervoersmaatschappij N.V., NZ"",Stakingen}","{42b2daf6-eaad-a3eb-ab9e-d31c080765c3,9571146c-71de-7477-b892-3c6f0dba1d7e,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,bdc7a6c2-432f-cb2c-de8f-275265effcdc,caf0c391-4402-4ce1-f102-dde61dace211}","{NULL,NULL,NULL,NULL,NULL}"
"5b7a4943-824d-7175-7edd-e84baec56240","NL-HlmNHA_1478_16362K00_09","1","1","1","random_4","1","","Kleinbeeld 1978","Portret Hr. Paul Kaptein, D'66, Haarlem","{74741}","","","{""Politiek, personen politiek""}","{6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,4bf7374b-084e-6d72-b196-d4e418254682,d818ce63-45c9-31a8-3ee5-7b24db86536d,9a1710fc-278e-c11e-e3d5-5c4587324dd3,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5b88ee26-8189-9c3e-5a48-668d189d5425","NL-HlmNHA_1478_00356K00_09","1","1","1","random_11","","","Kleinbeeld 1962","Katten","{23396}","","","{Dieren}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,e15f3c52-5da4-d870-00e8-a29b1f5045af,227d3a46-6018-7cd5-9d92-598256799b94,5059b072-8b5c-827a-9424-d69e55eb1a91,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5b896308-a69e-b389-2c2e-087630b8a22f","NL-HlmNHA_1478_26486K00_17","1","1","1","random_5","","","Kleinbeeld 1986","Pachter paviljoen Lido Bloemendaal","{120011}","","","{""Strand en stranden""}","{25fa0c76-63dd-58be-0265-8fcfa54db6e1,06511001-cfb1-2434-97ad-88a8bc6badb6,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,c3cd755d-34c8-d31c-072d-02b34142daba,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5b8cd4c8-745a-ae4d-9b00-639eb047c5fd","NL-HlmNHA_1478_10277K00_21","1","1","1","random_8","1","","Kleinbeeld 1972","Ralph Waver + advocaat, Bennekom","{51064}","","","{Personen}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,169266ec-658f-c05e-7560-27327865a82f,57c77c9c-655f-ac10-9b42-d2640f84ed62,9c9fdd99-5832-a001-3ac0-6938d00e4c74,1da309e9-56e8-882f-b48d-b88bd69e3fab}","{NULL,NULL,NULL,NULL,NULL}"
"5b8e2243-9969-2a51-7495-4cc54658c5be","NL-HlmNHA_1478_17151K00_14","1","1","1","random_20","1","","Kleinbeeld 1978","Echtpaar de Jong 40 jr. getrouwd","{77881}","","","{Huwelijk}","{9b975476-aa14-6e4d-1d71-e7db3d82285e,9a1710fc-278e-c11e-e3d5-5c4587324dd3,716595d3-8302-c8ce-3dd7-cc094a31a170,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,4bf7374b-084e-6d72-b196-d4e418254682}","{NULL,NULL,NULL,NULL,NULL}"
"5b9431e8-e10a-686e-eb40-debe53c89900","NL-HlmNHA_1478_26726K00_10","1","1","1","random_10","","","Kleinbeeld 1986","Interieur de Componist","{121154}","","","{Restaurant}","{1da309e9-56e8-882f-b48d-b88bd69e3fab,706a532f-8468-4566-b226-969428487150,cada4aaf-64c9-ac97-e443-be2eccb7f895,9e9bc5f1-d892-9c81-a462-f268b6f8816d,f4f08a49-64fe-3e88-1350-1341528c6b94}","{NULL,NULL,NULL,NULL,NULL}"
"5b9ecb9a-2817-bc28-25c3-3bc548f9554f","NL-HlmNHA_1478_14323K00_36","1","1","1","random_18","1","","Kleinbeeld 1976","Vriescellen v.v. Elderen IJweg Nw. - Vennep","{64916}","","","{""Fabrieken, fabricage, ateliers""}","{d5a80a03-d4c9-079d-407e-429bb38fe5d0,c5dbd797-e798-e24d-b0d6-e57f7c907d38,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,06511001-cfb1-2434-97ad-88a8bc6badb6,57c77c9c-655f-ac10-9b42-d2640f84ed62}","{NULL,NULL,NULL,NULL,NULL}"
"5ba248ed-e370-50e9-53d4-4bfc9a67b49c","NL-HlmNHA_1478_05419K00_06","1","1","1","random_11","","","Kleinbeeld 1967","T. Groen en J. van der Horst wielrenners,","{34395,34388}","","","{Personen,Wielrennen}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,eb2b3fd4-a99b-1309-bf51-8cb79555f3e4,04c8f727-f4be-4673-47ef-c6cb161bb0b3,50359b71-5e1d-c81b-e550-e819280d3bcc,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"5ba8ec12-76cc-48cc-9c9e-5dbf26fd1c06","NL-HlmNHA_1478_24439K00_41","1","1","1","random_8","","","Kleinbeeld 1984","Lisse - UDO","{109191}","","","{""SC Lisse Voetbal""}","{94fefc39-1f7c-45af-2b52-c4daf0ff5f02,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,c5d5be73-6728-d8d2-2487-788fca9a3138,c4db0acb-a485-a644-581f-ef8e352c3236,6534e494-1fcd-1784-ba9f-2fd66f3b0e32}","{NULL,NULL,NULL,NULL,NULL}"
"5bab6ab1-273b-4c70-abca-50f1089d234a","NL-HlmNHA_1478_24241K00_18","1","1","1","random_19","","","Kleinbeeld 1984","De heer Bolwerk en de Jager Leeuwenhorst Noordw.hout","{107903,107902}","","","{Congres,Personen}","{cada4aaf-64c9-ac97-e443-be2eccb7f895,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,9b975476-aa14-6e4d-1d71-e7db3d82285e,716595d3-8302-c8ce-3dd7-cc094a31a170,6687f90e-798d-5a52-6abd-dfd7d9b4bf2a}","{NULL,NULL,NULL,NULL,NULL}"
"5bb99c77-96d0-b29c-502c-131c196ae4f4","NL-HlmNHA_1478_14298K00_04","1","1","1","random_13","1","","Kleinbeeld 1976","Brand, Zeeweg 232, IJmuiden","{64778}","","","{""Branden, brandweer""}","{42b2daf6-eaad-a3eb-ab9e-d31c080765c3,57c77c9c-655f-ac10-9b42-d2640f84ed62,38226bd1-158d-2be7-dd1e-154630710f05,04c8f727-f4be-4673-47ef-c6cb161bb0b3,086db4c8-b874-7d48-1944-e81f0030d0d6}","{NULL,NULL,NULL,NULL,NULL}"
"5bbc3d31-1ae1-1dcf-2b7a-43506eb1b9f1","NL-HlmNHA_1478_25844K00_06","1","1","1","random_9","","","Kleinbeeld 1985","Uitzending VLOH Hoofddorp","{116981}","","","{Radio}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,57c77c9c-655f-ac10-9b42-d2640f84ed62,9e9bc5f1-d892-9c81-a462-f268b6f8816d,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,d984e757-c661-3bf1-c480-e21b97f7078d}","{NULL,NULL,NULL,NULL,NULL}"
"5bbf1030-2edc-5cf3-e6bf-c3cc261a49f0","NL-HlmNHA_1478_01112K00_20","1","1","1","random_5","","","Kleinbeeld 1962","Overhandiging invalidewagen Heemstede","{23212}","","","{Invaliden}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,25fa0c76-63dd-58be-0265-8fcfa54db6e1,04c8f727-f4be-4673-47ef-c6cb161bb0b3,e80b1ae8-0312-380a-333e-f8de176c77c1,5350aa7e-7ce2-2908-de09-edcfc1de2ce8}","{NULL,NULL,NULL,NULL,NULL}"
"5bc8a385-ed0f-81ca-d0e2-69a033b33034","NL-HlmNHA_1478_14821K00_17","1","1","1","random_10","1","","Kleinbeeld 1976","RCH - O.G.","{67947}","","","{""Honkbal RCH""}","{c4db0acb-a485-a644-581f-ef8e352c3236,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,b489c7cd-763e-aee3-dc8b-1d569d3370cb,6534e494-1fcd-1784-ba9f-2fd66f3b0e32,efe13355-3612-9157-fe75-85d00b97e208}","{NULL,NULL,NULL,NULL,NULL}"
"5bcfccc0-db57-195c-6c3a-bdd21845577b","NL-HlmNHA_1478_22248K00_19","1","1","1","random_14","","","Kleinbeeld 1982","Boorplatform Noordzee","{97951}","","","{N.A.M.}","{87757ebc-289d-32e3-6749-cfc41f17ca64,57c77c9c-655f-ac10-9b42-d2640f84ed62,086db4c8-b874-7d48-1944-e81f0030d0d6,c5dbd797-e798-e24d-b0d6-e57f7c907d38,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"5bd75ea6-6f58-b86a-1527-8a24af705e8e","NL-HlmNHA_1478_22049K00_15","1","1","1","random_9","","","Kleinbeeld 1982","Scholieren naar Torremolinos","{97406,97397}","","","{Spanje,Scholieren}","{a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,706a532f-8468-4566-b226-969428487150,9c838793-6993-d946-2f2d-16592a3bd6ac,1da309e9-56e8-882f-b48d-b88bd69e3fab,dfda4e8b-b37e-63e8-7cd9-c560d66fe841}","{NULL,NULL,NULL,NULL,NULL}"
"5be331a0-2b4e-f015-16a8-398eb8f09812","NL-HlmNHA_1478_09973K00_29","1","1","1","random_8","1","","Kleinbeeld 1971","Jubileum Nut van Genoegen","{50197}","","","{""Jubileum, jubilea""}","{9b975476-aa14-6e4d-1d71-e7db3d82285e,1da309e9-56e8-882f-b48d-b88bd69e3fab,4bf7374b-084e-6d72-b196-d4e418254682,716595d3-8302-c8ce-3dd7-cc094a31a170,43642043-b5da-888a-ccc7-f6715167a42a}","{NULL,NULL,NULL,NULL,NULL}"
"5be615cc-bf68-7aa9-dda3-eebdf1880790","NL-HlmNHA_1478_11835K00_23","1","1","1","random_18","1","","Kleinbeeld 1973","Alliance - NCIJ IJmuiden","{54231}","","","{Volleyball}","{5f261977-2ee0-3e45-8ad7-53ab45d2a466,c03a348c-5ae9-5eae-89ba-24bacfa46cba,25fa0c76-63dd-58be-0265-8fcfa54db6e1,50359b71-5e1d-c81b-e550-e819280d3bcc,efe13355-3612-9157-fe75-85d00b97e208}","{NULL,NULL,NULL,NULL,NULL}"
"5bf2e1e1-a467-7bd4-21fb-4c8f275feb87","NL-HlmNHA_1478_00625K00_13","1","1","1","random_5","","","Kleinbeeld 1963","Hangar in aanbouw Van Gelder te Velsen.","{24210,24211}","","","{""Van Gelder & Zonen papierfabriek Velsen"",Werkzaamheden}","{c4db0acb-a485-a644-581f-ef8e352c3236,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,84300011-c25a-abf9-05fe-9ac5b3ebcd59,0199e8d2-824a-b19a-be6a-5ee3beb624b5,0b183ba6-f519-f1b0-0ddc-567830ca44d9}","{NULL,NULL,NULL,NULL,NULL}"
"5bf5c9fc-48ca-a385-9cf5-29149cdc10fc","NL-HlmNHA_1478_26283K01_21","1","1","1","random_1","","","Kleinbeeld 1986","Schoten - Volewijckers","{119055}","","","{""Voetbal VV Schoten, Onze Gezellen, Renova""}","{efe13355-3612-9157-fe75-85d00b97e208,c4db0acb-a485-a644-581f-ef8e352c3236,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,c5d5be73-6728-d8d2-2487-788fca9a3138,a2c04c1b-b694-0bd1-00c3-9cf454601322}","{NULL,NULL,NULL,NULL,NULL}"
"5bfb5b85-1c61-5253-bf1d-6d7afb08e54f","NL-HlmNHA_1478_10217K00_15","1","1","1","random_17","1","","Kleinbeeld 1971","School Heliomare","{50900}","","","{Scholen}","{5059b072-8b5c-827a-9424-d69e55eb1a91,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,91115922-6ef3-4532-df91-5b5f6b7212d3,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,020c70ac-8e33-8820-4f8f-e6965b48ee71}","{NULL,NULL,NULL,NULL,NULL}"
"5c0404d2-3b34-5fc6-e9d6-2e04222b4498","NL-HlmNHA_1478_16174K00_05","1","1","1","random_7","1","","Kleinbeeld 1977","Presentatie plaat Two of a Kind R. Hoeke en Allan Price","{73910}","","","{Presentatie}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,9b975476-aa14-6e4d-1d71-e7db3d82285e,716595d3-8302-c8ce-3dd7-cc094a31a170,9e9bc5f1-d892-9c81-a462-f268b6f8816d,c5dbd797-e798-e24d-b0d6-e57f7c907d38}","{NULL,NULL,NULL,NULL,NULL}"
"5c057ab3-fdcf-6e75-fb29-cd94106a7cf9","NL-HlmNHA_1478_14411K01_02","1","1","1","random_14","1","","Kleinbeeld 1976","Exterieur L.E.A.O. school, B'wijk","{65383,65384}","","","{Exterieur,Scholen}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,c3cd755d-34c8-d31c-072d-02b34142daba,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,d5618bae-755d-e676-951b-5c23f96607e7,04c8f727-f4be-4673-47ef-c6cb161bb0b3}","{NULL,NULL,NULL,NULL,NULL}"
"5c0a8ae8-44c8-34fd-41a6-1c72ee2c5fa6","NL-HlmNHA_1478_29558K00_05","1","1","1","random_7","","","Kleinbeeld 1988","Repetitie operettevereniging Hulsbergen","{135353}","","","{""Opera, operette""}","{8baa6a68-94d5-862f-803f-fda90117a4d5,9e9bc5f1-d892-9c81-a462-f268b6f8816d,25fa0c76-63dd-58be-0265-8fcfa54db6e1,9b975476-aa14-6e4d-1d71-e7db3d82285e,dfda4e8b-b37e-63e8-7cd9-c560d66fe841}","{NULL,NULL,NULL,NULL,NULL}"
"5c0eb6ac-3fe3-e1b8-59a8-b1cacecf649f","NL-HlmNHA_1478_09644K02_03","1","1","1","random_1","1","","Kleinbeeld 1971","Jan Kramer - Freher","{49092}","","","{Honkbal}","{9a1710fc-278e-c11e-e3d5-5c4587324dd3,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,25fa0c76-63dd-58be-0265-8fcfa54db6e1,4bf7374b-084e-6d72-b196-d4e418254682,227d3a46-6018-7cd5-9d92-598256799b94}","{NULL,NULL,NULL,NULL,NULL}"
"5c1a8527-47ad-92b2-c504-e4c74f9fa25b","NL-HlmNHA_1478_21040K00_27","1","1","1","random_20","","","Kleinbeeld 1981","Heer Heynen, trainer Velsen","{92810}","","","{""Voetbal V.S.V., Velsen, Stormvogels""}","{227d3a46-6018-7cd5-9d92-598256799b94,834c6f5f-6887-8d4e-9a7b-42385d64cf96,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,4e69c87b-3925-1869-c7c2-227208f46c74,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5c1e6b47-9bf6-4c44-35a4-92963d929bd3","NL-HlmNHA_1478_15554K00_31","1","1","1","random_6","1","","Kleinbeeld 1977","Interieur Fa. Hemelrijk meubelzaak Haarlem","{71401,71400}","","","{Interieur,""Winkels en kiosken""}","{f98728e0-b7a0-5cd8-328e-b529fb4b1989,57c77c9c-655f-ac10-9b42-d2640f84ed62,9e9bc5f1-d892-9c81-a462-f268b6f8816d,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"5c1fb023-2bdf-b65a-751f-5e63e2b1eeea","NL-HlmNHA_1478_28808K00_30","1","1","1","random_16","","","Kleinbeeld 1988","Schrijfster Monica van Pamel, Oude Raadhuis, Hoofddorp","{131520}","","","{""Personen schrijven""}","{4bf7374b-084e-6d72-b196-d4e418254682,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,43642043-b5da-888a-ccc7-f6715167a42a,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,716595d3-8302-c8ce-3dd7-cc094a31a170}","{NULL,NULL,NULL,NULL,NULL}"
"5c219258-6271-704f-d4c8-646d49779918","NL-HlmNHA_1478_21321K00_22","1","1","1","random_9","","","Kleinbeeld 1981","Eerste vrouwelijke proces-operator Hoogovens","{94309}","","","{Hoogovens}","{57c77c9c-655f-ac10-9b42-d2640f84ed62,f98728e0-b7a0-5cd8-328e-b529fb4b1989,2fa16a49-b6ce-5bc4-1a2e-cb05b4242c95,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,e80b1ae8-0312-380a-333e-f8de176c77c1}","{NULL,NULL,NULL,NULL,NULL}"
"5c267f88-b4cc-2c42-3630-18a572009372","NL-HlmNHA_1478_05783K02_19","1","1","1","random_2","","","Kleinbeeld 1967","Afscheid Hr. Hortensius","{35661}","","","{""Noord Zuid Hollandse Vervoersmaatschappij N.V., NZ""}","{43642043-b5da-888a-ccc7-f6715167a42a,e15f3c52-5da4-d870-00e8-a29b1f5045af,716595d3-8302-c8ce-3dd7-cc094a31a170,9b975476-aa14-6e4d-1d71-e7db3d82285e,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5c3389f3-b608-b2f4-ff0c-818082e808de","NL-HlmNHA_1478_14505K00_36","1","1","1","random_17","1","","Kleinbeeld 1976","Gezondheidsvergadering Stadhuis Bloemendaal","{65939}","","","{Vergaderingen}","{9c9fdd99-5832-a001-3ac0-6938d00e4c74,4bf7374b-084e-6d72-b196-d4e418254682,b020c660-15d6-f348-e506-e5ef93f721b0,f4f08a49-64fe-3e88-1350-1341528c6b94,dfda4e8b-b37e-63e8-7cd9-c560d66fe841}","{NULL,NULL,NULL,NULL,NULL}"
"5c395eca-566b-b509-b4f9-eb4df22c9575","NL-HlmNHA_1478_21359K00_33","1","1","1","random_15","","","Kleinbeeld 1981","Sloop huis Rijnlanderweg, De Hoek, Hoofddorp","{94453,94452}","","","{""Huizen en huizenbouw"",""Sloop, slopen, sloperijen""}","{895057d1-f028-e1e2-d723-583498ff62e0,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,25fa0c76-63dd-58be-0265-8fcfa54db6e1,0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6,50359b71-5e1d-c81b-e550-e819280d3bcc}","{NULL,NULL,NULL,NULL,NULL}"
"5c39accc-47f5-8fc5-414d-49242d2d392b","NL-HlmNHA_1478_09987K00_02","1","1","1","random_15","1","","Kleinbeeld 1971","Vogelkooitje Beeckesteijn","{50233}","","","{Tentoonstellingen}","{1f83148f-2618-e653-12bf-7395f3496f23,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,57c77c9c-655f-ac10-9b42-d2640f84ed62,5059b072-8b5c-827a-9424-d69e55eb1a91,38226bd1-158d-2be7-dd1e-154630710f05}","{NULL,NULL,NULL,NULL,NULL}"
"5c3ba873-52f6-2ba9-4638-fb95dd982512","NL-HlmNHA_1478_02925K00_08","1","1","1","random_9","","","Kleinbeeld 1964","Horlogeriezaak","{29086}","","","{Interieur}","{12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,e15f3c52-5da4-d870-00e8-a29b1f5045af,57c77c9c-655f-ac10-9b42-d2640f84ed62,9e9bc5f1-d892-9c81-a462-f268b6f8816d,f98728e0-b7a0-5cd8-328e-b529fb4b1989}","{NULL,NULL,NULL,NULL,NULL}"
"5c3ff76d-9008-f045-fa14-a265db964f22","NL-HlmNHA_1478_15995K01_27","1","1","1","random_13","1","","Kleinbeeld 1977","Overzicht vergadering Ged. Staten + B en W Alkmaar, provinciehuis","{73281,73282}","","","{""B en W"",""Prov. Staten, Prov. Waterstaat, Provinciehuis""}","{8baa6a68-94d5-862f-803f-fda90117a4d5,4bf7374b-084e-6d72-b196-d4e418254682,9c9fdd99-5832-a001-3ac0-6938d00e4c74,43642043-b5da-888a-ccc7-f6715167a42a,1da309e9-56e8-882f-b48d-b88bd69e3fab}","{NULL,NULL,NULL,NULL,NULL}"
"5c53ed03-2c65-d7fd-fae2-0d6decb95cd3","NL-HlmNHA_1478_16401K01_21","1","1","1","random_11","1","","Kleinbeeld 1978","1e paal van Hattum en Blankevoort, B'wijk","{74922}","","","{""Eerste paal""}","{3aac1041-0758-22f5-a471-c76600055fb6,989f2e1f-d01f-c447-eac9-c9cf7b68d5a7,d5618bae-755d-e676-951b-5c23f96607e7,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,c047f6be-4061-8fec-7cd0-20b7bffa2c2e}","{NULL,NULL,NULL,NULL,NULL}"
"5c575d35-da04-e8ad-da48-88399ef36593","NL-HlmNHA_1478_09941K00_23","1","1","1","random_10","1","","Kleinbeeld 1971","Miss Engeland op Linnaeushof","{50085}","","","{Lineushof}","{38226bd1-158d-2be7-dd1e-154630710f05,086db4c8-b874-7d48-1944-e81f0030d0d6,0199e8d2-824a-b19a-be6a-5ee3beb624b5,020c70ac-8e33-8820-4f8f-e6965b48ee71,5059b072-8b5c-827a-9424-d69e55eb1a91}","{NULL,NULL,NULL,NULL,NULL}"
"5c588249-16e3-e2a5-1f72-f4607c0ed5c1","NL-HlmNHA_1478_00640K02_31","1","1","1","random_4","","","Kleinbeeld 1962","Huldiging Ab Geldermans Beverwijk","{23203}","","","{Wielrennen}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,9c9fdd99-5832-a001-3ac0-6938d00e4c74,50359b71-5e1d-c81b-e550-e819280d3bcc,9b975476-aa14-6e4d-1d71-e7db3d82285e,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"5c5d703d-4965-ffd3-6faf-9e3d9d5db138","NL-HlmNHA_1478_14549K00_05","1","1","1","random_6","1","","Kleinbeeld 1976","""Cees Snijders Drive in Show "" De Spil "" Ijmuiden""","{66241}","","","{Muziek}","{9b975476-aa14-6e4d-1d71-e7db3d82285e,169266ec-658f-c05e-7560-27327865a82f,716595d3-8302-c8ce-3dd7-cc094a31a170,9e9bc5f1-d892-9c81-a462-f268b6f8816d,1f83148f-2618-e653-12bf-7395f3496f23}","{NULL,NULL,NULL,NULL,NULL}"
"5c738080-2b81-e211-79a2-459970062cf1","NL-HlmNHA_1478_14266K00_05","1","1","1","random_10","1","","Kleinbeeld 1975","Hildegard Knef signeert boeken Bibliotheek H'lem","{64642}","","","{""Personen schrijven""}","{4bf7374b-084e-6d72-b196-d4e418254682,8baa6a68-94d5-862f-803f-fda90117a4d5,706a532f-8468-4566-b226-969428487150,1da309e9-56e8-882f-b48d-b88bd69e3fab,f4f08a49-64fe-3e88-1350-1341528c6b94}","{NULL,NULL,NULL,NULL,NULL}"
"5c827119-5af0-620d-2df8-366fa6db6c5b","NL-HlmNHA_1478_18155K00_22","1","1","1","random_4","1","","Kleinbeeld 1979","Terrein Minister van Houtenlaan","{81263}","","","{Terreinen}","{06511001-cfb1-2434-97ad-88a8bc6badb6,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,cfbf5531-d0fc-a346-8b1c-4121aca9a784,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,c5928baa-18f2-c179-98d9-d9a6fcda7f98}","{NULL,NULL,NULL,NULL,NULL}"
"5c95ec64-1ad7-ecf7-367a-8ff676dc588e","NL-HlmNHA_1478_19637K01_29","1","1","1","random_10","","","Kleinbeeld 1980","Portret van Koos de Kramer, amateurtoneelschrijver, Rotterdam","{87074,87066}","","","{Portretten,Toneel}","{8baa6a68-94d5-862f-803f-fda90117a4d5,d818ce63-45c9-31a8-3ee5-7b24db86536d,dc1a1f0b-9c28-29ed-e798-195e5d3f07aa,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
