uuid,register_number,log_number,card_number,subcollectie,serie_name,preference,description,entry_number,catalog_card,catalog_card_scan,location,person,date,code,log_page_id,object_number,file_uuid,file_name,dam_path
48b30b92-a752-9a37-8484-c8fc6595b72a,NL-HlmNHA_1478_23935K00,NL-HlmNHA_1478_23935K,00,K,"Kleinbeeld 1984",1984,"Voorlichtingsavond de Mel Velsen",106193,N.A.M.,NHA012000014_N_0003,Velsen,,13-03-1984,NL-HlmNHA_1478_23935K,,NL-HlmNHA_1478_23935K00_32,58ee5675-6a1f-00f7-ea7f-998bab531707,NL-HlmNHA_1478_23935K00_32,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_23935K00/"
1d1ccb1a-4643-d5fc-76bc-e7cb975b3d45,NL-HlmNHA_1478_19272K01,NL-HlmNHA_1478_19272K,01,K,"Kleinbeeld 1980",1980,"Koninginnedag, IJmuiden, Driehuis, Santpoort",85647,Koninginnedag,NHA012000011_K_0309,IJmuiden|Driehuis|Santpoort,,30-04-1980,NL-HlmNHA_1478_19272K,,NL-HlmNHA_1478_19272K01_27,ae8cb33d-b335-8bc7-52b1-fd1711cd9668,NL-HlmNHA_1478_19272K01_27,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_19272K01/"
6ad333ac-973f-0507-613d-05dbf43f37fe,NL-HlmNHA_1478_25332K01,NL-HlmNHA_1478_25332K,01,K,"Kleinbeeld 1985",1985,"Groot vervoer over Spaarndamseweg",114602,"Transport, transportbedrijven",NHA012000019_T_0306,"Haarlem, Spaarndamseweg",,14-07-1985,NL-HlmNHA_1478_25332K,,NL-HlmNHA_1478_25332K01_05,6d5beb96-3c2a-e49e-9895-edf8cd14570b,NL-HlmNHA_1478_25332K01_05,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25332K01/"
a9017d39-2ada-b4ea-6597-18d58eba9c5f,NL-HlmNHA_1478_12399K00,NL-HlmNHA_1478_12399K,00,K,"Kleinbeeld 1973",1973,"Trainer Nieuwen VVB",55868,"Voetbal personen en trainers",NHA012000021_V_0636,,,04-11-1973,NL-HlmNHA_1478_12399K,,NL-HlmNHA_1478_12399K00_22,82d06f20-1408-ed02-9f11-d1450445d937,NL-HlmNHA_1478_12399K00_22,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_12399K00/"
498f3c2f-4e0b-cd83-c7b4-16f89387a5f6,NL-HlmNHA_1478_26423K00,NL-HlmNHA_1478_26423K,00,K,"Kleinbeeld 1986",1986,"Majorettes festival Wijk aan Zee",119695,Majorettes,NHA012000013_M_0019,"Wijk aan Zee",,14-06-1986,NL-HlmNHA_1478_26423K,,NL-HlmNHA_1478_26423K00_38,72fcb62b-419c-7af6-4d87-1fe3171466f5,NL-HlmNHA_1478_26423K00_38,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26423K00/"
5031387e-2f2a-53c6-4285-e8ddce583597,NL-HlmNHA_1478_26029K02,NL-HlmNHA_1478_26029K,02,K,"Kleinbeeld 1986",1986,"Willem van de Aar, elfstedentocht",117819,Schaatsen,NHA012000018_S_0316,,"Aar, Willem van de",24-02-1986,NL-HlmNHA_1478_26029K,,NL-HlmNHA_1478_26029K02_17,26bcbdcc-d31a-7c58-deb6-6748f37f9ea7,NL-HlmNHA_1478_26029K02_17,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26029K02/"
77cd2cfd-08e8-7f9b-d7ea-adbd15fa18c7,NL-HlmNHA_1478_07388K00,NL-HlmNHA_1478_07388K,00,K,"Kleinbeeld 1969",1969,"Hr. de Nijs, Telstar",42054,"Voetbal Telstar",NHA012000021_V_0859,,,07-08-1969,NL-HlmNHA_1478_07388K,,NL-HlmNHA_1478_07388K00_17,ab4ee126-a764-db38-c697-1233138cb6d3,NL-HlmNHA_1478_07388K00_17,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_07388K00/"
3003dd7a-a5cf-d79a-33f9-3d21de24668c,NL-HlmNHA_1478_28665K00,NL-HlmNHA_1478_28665K,00,K,"Kleinbeeld 1988",1988,"De heer van de Meer, dir. Rivo, IJmuiden",130845,Directie,NHA012000004_D_0141,IJmuiden,,04-02-1988,NL-HlmNHA_1478_28665K,,NL-HlmNHA_1478_28665K00_02,5597ba92-c323-3226-5318-5876ede4ed05,NL-HlmNHA_1478_28665K00_02,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28665K00/"
f7c03e6c-25f3-1f37-7634-b69c92a56ad2,NL-HlmNHA_1478_22252K00,NL-HlmNHA_1478_22252K,00,K,"Kleinbeeld 1982",1982,Bridgekampioen,98070,Bridgen,NHA012000002_B_0736,,,31-08-1982,NL-HlmNHA_1478_22252K,,NL-HlmNHA_1478_22252K00_24,9c6627e2-a391-25e7-d76e-18c92cc9f159,NL-HlmNHA_1478_22252K00_24,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22252K00/"
b8d2ed1b-e64c-c4c7-4c14-208a9bae4158,NL-HlmNHA_1478_22252K00,NL-HlmNHA_1478_22252K,00,K,"Kleinbeeld 1982",1982,"Groep leverspecialisten in Haarlem",98073,Groepen,NHA012000007_G_0042,Haarlem,,31-08-1982,NL-HlmNHA_1478_22252K,,NL-HlmNHA_1478_22252K00_27,0b1424ba-267c-aebc-d2d4-6e009c278827,NL-HlmNHA_1478_22252K00_27,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22252K00/"
681cde4b-cf6e-3ec1-cf4c-e89770511220,NL-HlmNHA_1478_20174K00,NL-HlmNHA_1478_20174K,00,K,"Kleinbeeld2 1980",1980,"Brandweer trouwt op oude brandweerauto",89114|89115,"Branden, brandweer|Trouwerij",NHA012000002_B_0682|NHA012000019_T_0325,,,11-12-1980,NL-HlmNHA_1478_20174K,,NL-HlmNHA_1478_20174K00_19,3e80cc35-22d8-855e-c7e2-d67884bebe43,NL-HlmNHA_1478_20174K00_19,"/VeleHanden Fotopersbureau De Boer/Batch_11/NL-HlmNHA_1478_20174K00/"
6d8e7d2a-a476-fab7-11a6-dc652f9b193f,NL-HlmNHA_1478_10689K02,NL-HlmNHA_1478_10689K,02,K,"Kleinbeeld 1972",1972,"Bouw terrein Büllerlaan, Beverwijk",52367,Terreinen,NHA012000019_T_0206,"Beverwijk, Büllerlaan",,25-05-1972,NL-HlmNHA_1478_10689K,,NL-HlmNHA_1478_10689K02_02,7d415545-8751-3145-6397-a8162d2ca6da,NL-HlmNHA_1478_10689K02_02,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_10689K02/"
7cefbd31-1807-fe7a-a874-f9a5321612da,NL-HlmNHA_1478_10449K00,NL-HlmNHA_1478_10449K,00,K,"Kleinbeeld 1972",1972,"Opening Entresol, IJmuiden",51610,"Opening, openingen, in gebruik name",NHA012000015_O_0207,,,10-03-1972,NL-HlmNHA_1478_10449K,,NL-HlmNHA_1478_10449K00_32,a11a0739-fad5-9846-7645-a6bafde83aaa,NL-HlmNHA_1478_10449K00_32,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_10449K00/"
3799d53e-51dd-017d-a5ad-237b38a3c942,NL-HlmNHA_1478_18370K01,NL-HlmNHA_1478_18370K,01,K,"Kleinbeeld 1979",1979,"Stellage in aanbouw voor grote taart HFC-feest",82060,Feesten,NHA012000006_F_0040,,,01-09-1979,NL-HlmNHA_1478_18370K,,NL-HlmNHA_1478_18370K01_19,f391d86d-f939-744e-20cb-c486c21c727c,NL-HlmNHA_1478_18370K01_19,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_18370K01/"
46e8e6f4-23bf-9b5e-59f8-502b67079f6a,NL-HlmNHA_1478_15611K00,NL-HlmNHA_1478_15611K,00,K,"Kleinbeeld 1977",1977,"Kwispel door, IJm.",71722,Honden,NHA012000008_H_0295,,,24-05-1977,NL-HlmNHA_1478_15611K,,NL-HlmNHA_1478_15611K00_34,cec18052-827f-60cb-e202-1cbb7c3f6f60,NL-HlmNHA_1478_15611K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15611K00/"
07b31c71-876b-f212-4a83-56e1582d9151,NL-HlmNHA_1478_15611K00,NL-HlmNHA_1478_15611K,00,K,"Kleinbeeld 1977",1977,"Verkeersspel Laurensschool",71731,"Verkeer, veilig verkeer",NHA012000021_V_0127,,,24-05-1977,NL-HlmNHA_1478_15611K,,NL-HlmNHA_1478_15611K00_07,6f5c985e-915d-7825-ec97-36b481a555fd,NL-HlmNHA_1478_15611K00_07,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15611K00/"
d8cacc9a-db3b-d9e5-ad32-56cfd6ea0a57,NL-HlmNHA_1478_25723K00,NL-HlmNHA_1478_25723K,00,K,"Kleinbeeld 1985",1985,"Huldiging schaker in de Lieve de Keyschool",116464,Schaken,NHA012000018_S_0332,,,16-11-1985,NL-HlmNHA_1478_25723K,,NL-HlmNHA_1478_25723K00_27,be3206ca-bd64-7df9-d606-6efab3509b80,NL-HlmNHA_1478_25723K00_27,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25723K00/"
ddf40175-2c8a-78fc-e95b-6d63140dea05,NL-HlmNHA_1478_09306K00,NL-HlmNHA_1478_09306K,00,K,"Kleinbeeld 1971",1971,"Overzicht nieuwbouw Heemskerk",48024,"Bouwen, bouwputten",NHA012000002_B_0625,,,16-03-1971,NL-HlmNHA_1478_09306K,,NL-HlmNHA_1478_09306K00_09,7b41abbc-4eb2-3173-4df7-4f14fcd6e7a3,NL-HlmNHA_1478_09306K00_09,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09306K00/"
a19d8164-8744-b986-008e-65e768c045b2,NL-HlmNHA_1478_21029K00,NL-HlmNHA_1478_21029K,00,K,"Kleinbeeld 1981",1981,"Toneel Vriendenkring Heemskerk",92786,Toneel,NHA012000019_T_0247,Heemskerk,,08-08-1981,NL-HlmNHA_1478_21029K,,NL-HlmNHA_1478_21029K00_09,cef4eca9-b0ce-d51d-ecb8-fd7187a54c6f,NL-HlmNHA_1478_21029K00_09,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21029K00/"
c88ab009-23e2-365b-9122-c5725ebd31ac,NL-HlmNHA_1478_21605K00,NL-HlmNHA_1478_21605K,00,K,"Kleinbeeld 1982",1982,"Hr. Koch raadslid VVD Velsen",95735,Raadsleden,NHA012000017_R_0301,Velsen,,17-02-1982,NL-HlmNHA_1478_21605K,,NL-HlmNHA_1478_21605K00_09,6534eef8-c806-885d-4c87-f13637ba46f7,NL-HlmNHA_1478_21605K00_09,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21605K00/"
9a5332fe-9a56-e2e4-9d5b-298b58d58c3d,NL-HlmNHA_1478_06753K00,NL-HlmNHA_1478_06753K,00,K,"Kleinbeeld 1969",1969,"Nieuwjaarsreceptie Zandvoort",35785,Nieuwjaarsrecepties,NHA012000014_N_0064,,,02-01-1968,NL-HlmNHA_1478_06753K,,NL-HlmNHA_1478_06753K00_15,a8319b9c-7439-ea48-7731-4fab569eacf2,NL-HlmNHA_1478_06753K00_15,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_06753K00/"
220433fc-899f-0423-1e59-686b6e40c0da,NL-HlmNHA_1478_19095K01,NL-HlmNHA_1478_19095K,01,K,"Kleinbeeld 1980",1980,"WVV - BAN",84973,Volleyball,NHA012000021_V_0375,,,21-03-1980,NL-HlmNHA_1478_19095K,,NL-HlmNHA_1478_19095K01_35,66d1b78d-68d4-55df-12e9-53c056d2f28e,NL-HlmNHA_1478_19095K01_35,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_19095K01/"
1cf0ea66-f524-513e-8c49-679c572bbb85,NL-HlmNHA_1478_24738K00,NL-HlmNHA_1478_24738K,00,K,"Kleinbeeld 1984",1984,"Gesloopte telefooncel Grote Houtstraat",111054|111055,"Telefoon, telefonie|Vernielingen",NHA012000019_T_0072|NHA012000021_V_0188,"Haarlem, Grote Houtstraat",,15-12-1984,NL-HlmNHA_1478_24738K,,NL-HlmNHA_1478_24738K00_22,0ba55c92-f693-17a1-3f82-06b724d5b468,NL-HlmNHA_1478_24738K00_22,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24738K00/"
a2071c83-8af7-57b2-e163-2f5971d05f53,NL-HlmNHA_1478_13345K00,NL-HlmNHA_1478_13345K,00,K,"Kleinbeeld 1974",1974,"Ext. Havenstraat in Beverwijk",59236,Exterieur,NHA012000005_E_0238,"Beverwijk, Havenstraat",,14-10-1974,NL-HlmNHA_1478_13345K,,NL-HlmNHA_1478_13345K00_37,f1a8c587-616b-1c43-e46a-439f09df9b7f,NL-HlmNHA_1478_13345K00_37,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13345K00/"
2ff5c199-b012-337e-38e1-cc36852fe695,NL-HlmNHA_1478_21649K01,NL-HlmNHA_1478_21649K,01,K,"Kleinbeeld 1982",1982,"Zaalhockey HBS- Scheybeeck",95901,Hockey,NHA012000008_H_0241,,,28-02-1982,NL-HlmNHA_1478_21649K,,NL-HlmNHA_1478_21649K01_17,44faa927-f190-c2c8-ef6b-6acf0798c101,NL-HlmNHA_1478_21649K01_17,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21649K01/"
5b34937f-be40-e366-3e90-053a63fe549e,NL-HlmNHA_1478_16216K00,NL-HlmNHA_1478_16216K,00,K,"Kleinbeeld 1977",1977,"Pand gekraakt IJm.",74132,Kraken,NHA012000011_K_0369,,,29-11-1977,NL-HlmNHA_1478_16216K,,NL-HlmNHA_1478_16216K00_28,8d066581-a3a9-8302-9bd0-6c2a4251ca00,NL-HlmNHA_1478_16216K00_28,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16216K00/"
80229bbb-824c-bacf-1e56-e7cee9a8c8d7,NL-HlmNHA_1478_13331K00,NL-HlmNHA_1478_13331K,00,K,"Kleinbeeld 1974",1974,"Dierendag op kleuterschool in IJmuiden",59153,Dieren,NHA012000004_D_0097,,,04-10-1974,NL-HlmNHA_1478_13331K,,NL-HlmNHA_1478_13331K00_01,c30a8a25-30ae-8e3f-1cdd-9ef3c1935a2f,NL-HlmNHA_1478_13331K00_01,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13331K00/"
3688633e-fb38-40f9-d19d-fed9c44688d2,NL-HlmNHA_1478_17524K00,NL-HlmNHA_1478_17524K,00,K,"Kleinbeeld 1979",1979,"Lezing Kamer van Koophandel",79203,"Lezen en lezingen",NHA012000012_L_0047,,,04-01-1979,NL-HlmNHA_1478_17524K,,NL-HlmNHA_1478_17524K00_28,90d9150e-dd35-4db9-32b9-b06fb0d3819e,NL-HlmNHA_1478_17524K00_28,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17524K00/"
ed991809-740a-97a4-594c-e154997dbc9a,NL-HlmNHA_1478_15159K01,NL-HlmNHA_1478_15159K,01,K,"Kleinbeeld 1976",1976,"Hoorzitting zigeunerkoning Provinciehuis",69627|69628,Hoorzitting|Zigeuners,NHA012000008_H_0493|NHA012000024_Z_0133,,,21-12-1976,NL-HlmNHA_1478_15159K,,NL-HlmNHA_1478_15159K01_11,91332813-7113-a0ba-a92f-647cdd0e335f,NL-HlmNHA_1478_15159K01_11,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15159K01/"
47732b44-3c3c-83f7-6421-ed04295fe186,NL-HlmNHA_1478_28800K00,NL-HlmNHA_1478_28800K,00,K,"Kleinbeeld 1988",1988,"Sportmiddag Boskern Hoofddorp",131469,"Sport en sportweek",NHA012000018_S_0249,Hoofddorp,,06-03-1988,NL-HlmNHA_1478_28800K,,NL-HlmNHA_1478_28800K00_20,7dbce65a-4608-f0e0-5992-13ae6e2cb935,NL-HlmNHA_1478_28800K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28800K00/"
e282ff7f-9c1a-ae28-3ea1-8e9fb9cab9a5,NL-HlmNHA_1478_28800K00,NL-HlmNHA_1478_28800K,00,K,"Kleinbeeld 1988",1988,"Stormvogels - UVS",131470,"Voetbal V.S.V., Velsen, Stormvogels",NHA012000021_V_0869,,,06-03-1988,NL-HlmNHA_1478_28800K,,NL-HlmNHA_1478_28800K00_05,85c5c6a7-ba89-80d0-5ae4-1df95b653353,NL-HlmNHA_1478_28800K00_05,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28800K00/"
cea96323-9e5d-0080-9f38-2495ef0cd297,NL-HlmNHA_1478_22026K00,NL-HlmNHA_1478_22026K,00,K,"Kleinbeeld 1982",1982,"Opening 4 scholen aan de Dorpsduinen Wijk aan Zee",97328,Scholen,NHA012000018_S_0564,"Wijk aan Zee",,25-06-1982,NL-HlmNHA_1478_22026K,,NL-HlmNHA_1478_22026K00_38,8c3b1a73-a4c0-8cf5-1191-c167a1a8424e,NL-HlmNHA_1478_22026K00_38,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22026K00/"
5193082b-9f34-2e42-6d05-f22d4d7a2d4b,NL-HlmNHA_1478_09054K02,NL-HlmNHA_1478_09054K,02,K,"Kleinbeeld 1970",1970,"Erepenning Hr. Schneider",47247,Uitreiking,NHA012000020_U_0020,,,28-12-1970,NL-HlmNHA_1478_09054K,,NL-HlmNHA_1478_09054K02_35,e6bf93ea-1c80-b11b-b0c1-5dadb1165bf5,NL-HlmNHA_1478_09054K02_35,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09054K02/"
e3706970-2d08-1be2-b698-fbae25727857,NL-HlmNHA_1478_06607K00,NL-HlmNHA_1478_06607K,00,K,"Kleinbeeld 1968",1968,"Woonwagenkamp Hillegom",39045,"Woonwagens, woonwagenkampen, woonwagenbewoners",NHA012000022_W_0343,,,04-11-1968,NL-HlmNHA_1478_06607K,,NL-HlmNHA_1478_06607K00_14,20b184f0-1694-023b-9ec3-4b50e260a2c0,NL-HlmNHA_1478_06607K00_14,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_06607K00/"
99ed0306-d361-8727-c158-e3cc205e1db4,NL-HlmNHA_1478_00975K11,NL-HlmNHA_1478_00975K,11,K,"Kleinbeeld 1963",1963,"Personen Hart (neger) French WoodsWim Kool (Belg.honkb.bond)Demers Int.scheidsrechter ZwedenBill Arche manager NederlandMr. Woods manager USAF Frankrijk",25120|25119,Honkbal,NHA012000008_H_0332,,"Arché, Bill|Kool, Wim",03-07-1963,NL-HlmNHA_1478_00975K,,NL-HlmNHA_1478_00975K11_02,bbd77cf8-66f0-207f-7b1b-68f2590f9843,NL-HlmNHA_1478_00975K11_02,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_00975K11/"
3083dbe9-667a-6f42-d07e-abbea5aec3d3,NL-HlmNHA_1478_03553K01,NL-HlmNHA_1478_03553K,01,K,"Kleinbeeld 1965",1965,"B en W Haarlem ontvangt H.H.C. softbal",31592,Ontvangsten,NHA012000015_O_0110,,,24-09-1965,NL-HlmNHA_1478_03553K,,NL-HlmNHA_1478_03553K01_07,08b1a7ab-3b16-569e-77f1-ab7588d649d2,NL-HlmNHA_1478_03553K01_07,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_03553K01/"
5cc889e2-c775-7f52-447a-130bb0608a65,NL-HlmNHA_1478_03553K01,NL-HlmNHA_1478_03553K,01,K,"Kleinbeeld 1965",1965,"Leyland embleem N.Z.H.",31538,"Noord Zuid Hollandse Vervoersmaatschappij N.V., NZ",NHA012000014_N_0118,,,17-09-1965,NL-HlmNHA_1478_03553K,,NL-HlmNHA_1478_03553K01_23,a18d57e0-7b3b-26e2-c697-130bd22ff601,NL-HlmNHA_1478_03553K01_23,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_03553K01/"
6030ba16-8914-79b0-d502-7b3909e440b7,NL-HlmNHA_1478_21295K01,NL-HlmNHA_1478_21295K,01,K,"Kleinbeeld 1981",1981,"Repro : T.V. IJ",94231,"Sport en sportweek",NHA012000018_S_0253,,,06-11-1981,NL-HlmNHA_1478_21295K,,NL-HlmNHA_1478_21295K01_16,a9964cd4-ea09-d8ee-ccbf-6482b9db555c,NL-HlmNHA_1478_21295K01_16,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21295K01/"
fa9db165-3d1f-a52c-149f-bcff512b7b9a,NL-HlmNHA_1478_21295K01,NL-HlmNHA_1478_21295K,01,K,"Kleinbeeld 1981",1981,"Opening studentenhuisvesting Kennemerland",94214|94215|94216,"Huisvesting|Opening, openingen, in gebruik name|Studenten",NHA012000008_H_0553|NHA012000015_O_0170|NHA012000018_S_0827,,,06-11-1981,NL-HlmNHA_1478_21295K,,NL-HlmNHA_1478_21295K01_20,338c1029-cc2d-c357-34b0-126a4e173370,NL-HlmNHA_1478_21295K01_20,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21295K01/"
8e6c599f-746f-9926-427a-cd67ca2b0123,NL-HlmNHA_1478_11922K01,NL-HlmNHA_1478_11922K,01,K,"Kleinbeeld 1973",1973,"Zeskamp in Rijsenhout",54483,"Sport en sportweek",NHA012000018_S_0257,,,06-06-1973,NL-HlmNHA_1478_11922K,,NL-HlmNHA_1478_11922K01_33,7e8ff2b2-e689-eb3d-36f8-a55cd8fcdf6a,NL-HlmNHA_1478_11922K01_33,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_11922K01/"
8a27e8dc-092d-9d17-de56-a3e1545bfcd0,NL-HlmNHA_1478_13019K00,NL-HlmNHA_1478_13019K,00,K,"Kleinbeeld 1974",1974,"Politieafzetting i.v.m. rechtszaak Palestijnen",57942,Rechtbank,NHA012000017_R_0245,,,06-06-1974,NL-HlmNHA_1478_13019K,,NL-HlmNHA_1478_13019K00_11,e9f77477-ed1a-388a-881e-7337849a333f,NL-HlmNHA_1478_13019K00_11,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13019K00/"
613e433c-0c1f-e099-b638-b76be4da5f2d,NL-HlmNHA_1478_15751K02,NL-HlmNHA_1478_15751K,02,K,"Kleinbeeld 1977",1977,"Saluut voor India's oorlogsschip, IJm.",72245,Schepen,NHA012000018_S_0379,,,04-07-1977,NL-HlmNHA_1478_15751K,,NL-HlmNHA_1478_15751K02_08,cf950ba5-3e2d-e094-a3fe-7be2d38c755d,NL-HlmNHA_1478_15751K02_08,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15751K02/"
ffc5913d-c949-f065-17aa-a678a135a2fd,NL-HlmNHA_1478_12141K01,NL-HlmNHA_1478_12141K,01,K,"Kleinbeeld 1973",1973,"Speliade, Sporthal IJmuiden",55092,"Vakantiespelen, vakantiedagen, vakantiekamp",NHA012000021_V_0012,,,10-08-1973,NL-HlmNHA_1478_12141K,,NL-HlmNHA_1478_12141K01_09,01903aef-4660-45e5-9de0-7014e01a1150,NL-HlmNHA_1478_12141K01_09,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_12141K01/"
fe5d0e8f-8f2f-6ff8-c2c6-06c7646e391a,NL-HlmNHA_1478_12330K01,NL-HlmNHA_1478_12330K,01,K,"Kleinbeeld 1973",1973,"Deurwaarder Van der Meye",55637,Personen,NHA012000016_P_0222,,,09-10-1973,NL-HlmNHA_1478_12330K,,NL-HlmNHA_1478_12330K01_35,2f8b0bf7-3a21-695b-6106-f21d0e4e160e,NL-HlmNHA_1478_12330K01_35,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_12330K01/"
7d47c86f-f244-7665-7f93-c0ecb6276a1d,NL-HlmNHA_1478_26881K00,NL-HlmNHA_1478_26881K,00,K,"Kleinbeeld 1986",1986,"WK surfen Zandvoort",122029,Surfen,NHA012000018_S_0303,Zandvoort,,19-10-1986,NL-HlmNHA_1478_26881K,,NL-HlmNHA_1478_26881K00_25,efa9fda9-1d46-2f5c-1189-09dc1613951b,NL-HlmNHA_1478_26881K00_25,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26881K00/"
ce8e4c4e-ce31-98d5-1ae1-6253f7743131,NL-HlmNHA_1478_13099K00,NL-HlmNHA_1478_13099K,00,K,"Kleinbeeld 1974",1974,"Prijsuitreiking van Tour De Lisse.",58240,Prijsuitreiking,NHA012000016_P_0824,,,06-07-1974,NL-HlmNHA_1478_13099K,,NL-HlmNHA_1478_13099K00_37,c31b241c-97ed-e963-b0ff-69262dd524a7,NL-HlmNHA_1478_13099K00_37,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13099K00/"
cc2618f0-9e63-2b22-29be-b359b5251834,NL-HlmNHA_1478_13099K00,NL-HlmNHA_1478_13099K,00,K,"Kleinbeeld 1974",1974,"Aktie '68 - Hotam Storks",58237,Honkbal,NHA012000008_H_0358,,,06-07-1974,NL-HlmNHA_1478_13099K,,NL-HlmNHA_1478_13099K00_27,bdf0595e-dc4e-adda-3cca-16eb378c12c8,NL-HlmNHA_1478_13099K00_27,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13099K00/"
ab03e804-efc5-b5c1-e6a6-82137abda8b5,NL-HlmNHA_1478_14791K01,NL-HlmNHA_1478_14791K,01,K,"Kleinbeeld 1976",1976,"Voetbal Amsterdam 701 / Anderlecht - Leeds United",67780,Voetbal,NHA012000021_V_0503,,,06-08-1976,NL-HlmNHA_1478_14791K,,NL-HlmNHA_1478_14791K01_35,ccf5af1b-ff79-b1d4-e96b-66e18471609c,NL-HlmNHA_1478_14791K01_35,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14791K01/"
3612923f-dcb7-26a1-0b52-3d31a3ba64c7,NL-HlmNHA_1478_14006K00,NL-HlmNHA_1478_14006K,00,K,"Kleinbeeld 1975",1975,"Stormvogels - V.S.V.",63086,"Voetbal V.S.V., Velsen, Stormvogels",NHA012000021_V_0883,,,24-08-1975,NL-HlmNHA_1478_14006K,,NL-HlmNHA_1478_14006K00_29,09069588-06db-29c8-dc50-58db4ac12356,NL-HlmNHA_1478_14006K00_29,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14006K00/"
26a08d9f-24fb-cdc5-0995-10ea1573014d,NL-HlmNHA_1478_09143K00,NL-HlmNHA_1478_09143K,00,K,"Kleinbeeld 1971",1971,"Overzicht Noordersportpark",47514,Sportvelden,NHA012000018_S_0285,,,25-01-1971,NL-HlmNHA_1478_09143K,,NL-HlmNHA_1478_09143K00_18,cb1f0396-c8c9-2d7f-a299-9a0fe5feab0c,NL-HlmNHA_1478_09143K00_18,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09143K00/"
